lines_added,lines_deleted,net_churn,files_changed,commits_between,msg_total_length,has_perf_keyword,has_fix_keyword,has_test_keyword,has_refactor_keyword,has_dependency_keyword,project,language,prev_commit,commit,prev_energy_median,curr_energy_median,pct_change,p_value,cliffs_delta,is_regression_naive,is_regression
2,2,4,1,1,53,0,0,0,0,0,fastexcel,java,06c94b1c2e151c79c9e82b9c2905634618e871e7,499409b0393f89933904e0cdcb1491b60f666d12,460.78,459.43,-0.002929814662094635,0.7874161118682325,-0.06222222222222222,0,0
4,4,8,1,1,13,0,1,0,0,0,fastexcel,java,499409b0393f89933904e0cdcb1491b60f666d12,9d5c5f50efba09df9b41e90f0ece7c5203e0e640,459.43,460.14,0.0015453932046230754,0.39510552151381173,-0.18666666666666668,0,0
2,2,4,1,6,344,0,0,0,0,0,fastexcel,java,9d5c5f50efba09df9b41e90f0ece7c5203e0e640,6ad38b5b6a8f1d15936b6131c8b8cf1af3e6b33a,460.14,459.23,-0.001977658973355866,0.13538211004560674,0.3244444444444444,0,0
1,2,3,1,1,13,0,1,0,0,0,fastexcel,java,6ad38b5b6a8f1d15936b6131c8b8cf1af3e6b33a,d3bc6c279cfed529bf2c59697901525f1502d22b,459.23,459.3,0.0001524290660453219,0.4553018964198552,-0.16444444444444445,0,0
2,2,4,1,1,53,0,0,0,0,0,fastexcel,java,d3bc6c279cfed529bf2c59697901525f1502d22b,e943dd385d08e0f76b3002a47969001e3dcb6190,459.3,460.12,0.0017853254953189488,0.9503789175380895,0.017777777777777778,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,e943dd385d08e0f76b3002a47969001e3dcb6190,c4ecf245b277c91af4840e506fed7fc2dc3c775a,460.12,461.3,0.0025645483786838363,0.24543248360349268,-0.25333333333333335,0,0
4,3,7,1,1,24,0,0,0,0,0,fastexcel,java,c4ecf245b277c91af4840e506fed7fc2dc3c775a,53156915dca368fa096950966aa4b2877e218834,461.3,460.22,-0.002341209624972868,0.9009714934164412,-0.03111111111111111,0,0
1,1,2,1,3,176,0,0,0,0,0,fastexcel,java,53156915dca368fa096950966aa4b2877e218834,5333972ce6367099e81a8de7d0f73357e6880fb2,460.22,459.42,-0.0017382990743557674,0.21337370709311831,0.27111111111111114,0,0
2,2,4,1,1,53,0,0,0,0,0,fastexcel,java,5333972ce6367099e81a8de7d0f73357e6880fb2,5e7832fb7e26264e65cb87279c69aa96dd41fc92,459.42,461.38,0.0042662487484218786,0.28084201086629845,-0.23555555555555555,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,5e7832fb7e26264e65cb87279c69aa96dd41fc92,a38854600c1b09a00821d27d394347b1c4725a9b,461.38,461.29,-0.0001950669729940071,0.5338294217441396,0.13777777777777778,0,0
2,2,4,1,1,53,0,0,0,0,0,fastexcel,java,a38854600c1b09a00821d27d394347b1c4725a9b,0a5912df16d59929dae6b1ee1d401d7e1c03912e,461.29,460.76,-0.0011489518524139468,0.48073111045562256,-0.15555555555555556,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,0a5912df16d59929dae6b1ee1d401d7e1c03912e,9281ab45d5b8034e8f7a2c1f91e8ecb47539f28a,460.76,459.9,-0.0018664814654050126,0.13538211004560674,0.3244444444444444,0,0
30,25,55,24,1,37,0,0,0,0,0,fastexcel,java,9281ab45d5b8034e8f7a2c1f91e8ecb47539f28a,c4c2633cdc2cd4498504b28b96dd0b95ae6789cd,459.9,459.82,-0.00017395085888233114,0.4552517444125014,-0.16444444444444445,0,0
1,1,2,1,5,291,0,0,0,0,0,fastexcel,java,c4c2633cdc2cd4498504b28b96dd0b95ae6789cd,3f99224cac6e548e6139f6ab8523388468e0913f,459.82,460.92,0.002392240441912102,0.7715264784488729,-0.06666666666666667,0,0
2,2,4,1,1,55,0,0,0,0,0,fastexcel,java,3f99224cac6e548e6139f6ab8523388468e0913f,f07adf4622133f5df29be00a8c211f0138ea80b0,460.92,461.26,0.0007376551245334873,0.6783024655972324,-0.09333333333333334,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,f07adf4622133f5df29be00a8c211f0138ea80b0,a26fe34afbb104dc2a1732724d7c0377ec5aa7d3,461.26,460.18,-0.0023414126523001867,0.5614474146848649,0.1288888888888889,0,0
3,4,7,2,1,8,0,1,0,0,0,fastexcel,java,a26fe34afbb104dc2a1732724d7c0377ec5aa7d3,efa9c8c49b3ab076bfafd9f985c934002c4e9f07,460.18,460.28,0.00021730627145892018,0.6333259145156125,0.10666666666666667,0,0
1,1,2,1,3,178,0,0,0,0,0,fastexcel,java,efa9c8c49b3ab076bfafd9f985c934002c4e9f07,851488f7197084fd42e8330dbff0b953dad4a258,460.28,459.11,-0.0025419309985225498,0.6482039260122094,0.10222222222222223,0,0
5,4,9,2,1,55,0,0,0,0,0,fastexcel,java,851488f7197084fd42e8330dbff0b953dad4a258,34e753b4f3144eb3e4c2b71c667ef9695f68e975,459.11,460.96,0.004029535405458313,0.12486035998214667,-0.3333333333333333,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,34e753b4f3144eb3e4c2b71c667ef9695f68e975,f46670ba130b4d59425d59a37675811d74dcb97d,460.96,460.44,-0.0011280805275945458,0.33997843436292496,0.2088888888888889,0,0
4,5,9,2,3,100,0,1,0,0,0,fastexcel,java,f46670ba130b4d59425d59a37675811d74dcb97d,837aa3eae71a572b39ae4f62d860c00ed720a089,460.44,460.5,0.00013031013812875135,0.5897385933186072,0.12,0,0
1,1,2,1,3,178,0,0,0,0,0,fastexcel,java,837aa3eae71a572b39ae4f62d860c00ed720a089,0b08fa9f9bda6bf73434ea9f21c9952d91458bfb,460.5,460.24,-0.0005646036916395025,0.5897385933186072,-0.12,0,0
1,1,2,1,1,12,0,1,0,0,1,fastexcel,java,0b08fa9f9bda6bf73434ea9f21c9952d91458bfb,c5e0ec5248520085a9f4970a9900b05204846981,460.24,459.7,-0.0011733008864940476,0.5897385933186072,0.12,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,c5e0ec5248520085a9f4970a9900b05204846981,53ee61bc23e4d1347a752d58f38791b09bb6f58a,459.7,459.96,0.0005655862519033955,0.9669147771731937,0.013333333333333334,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,53ee61bc23e4d1347a752d58f38791b09bb6f58a,05347d680a17f3390b1007d298201e891a0760f4,459.96,460.96,0.0021741020958344205,0.755709307865404,-0.07111111111111111,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,05347d680a17f3390b1007d298201e891a0760f4,ec803bb6652e8b7fc5b5acbf143d6e16a201feba,460.96,460.82,-0.0003037139881985126,1.0,0.0044444444444444444,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,ec803bb6652e8b7fc5b5acbf143d6e16a201feba,0c61ee0127dc496a4fb124f5cc63c5c0f42ab719,460.82,460.49,-0.0007161147519638559,0.38373262766250305,0.19111111111111112,0,0
4,2,6,1,1,55,0,0,0,0,0,fastexcel,java,0c61ee0127dc496a4fb124f5cc63c5c0f42ab719,a18e6b26317d65b43b64e023048070a3808b8669,460.49,460.81,0.0006949119416273821,0.3614963660708982,-0.2,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,a18e6b26317d65b43b64e023048070a3808b8669,5be8921158f488688cc2e961fdd6e772c68338e7,460.81,460.98,0.00036891560513013154,0.8682259903524354,-0.04,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,5be8921158f488688cc2e961fdd6e772c68338e7,dc9a677d0be2c268510a7d8f4d1c7eb1ccdd13ef,460.98,460.27,-0.0015401969716691318,0.15841830012714964,0.30666666666666664,0,0
47,77,124,6,1,41,1,0,0,0,0,fastexcel,java,dc9a677d0be2c268510a7d8f4d1c7eb1ccdd13ef,fb1a2141ee9cb860521504d043e0a744da4eb325,460.27,462.59,0.005040519694961638,0.014385980397814321,-0.5288888888888889,0,0
19,2,21,2,5,203,0,0,0,0,0,fastexcel,java,fb1a2141ee9cb860521504d043e0a744da4eb325,ead3b1b3b968bdaafbf8ec2ad9de3a9325d3fafc,462.59,461.73,-0.0018590976890982443,0.8034625743147712,0.057777777777777775,0,0
132,17,149,5,1,11,0,0,0,0,0,fastexcel,java,ead3b1b3b968bdaafbf8ec2ad9de3a9325d3fafc,0287fd90d6ad17f58369a30d3a025f6d30454fe7,461.73,735.19,0.5922508825504083,3.3918213908250945e-06,-1.0,1,1
89,1,90,2,3,92,0,0,0,0,0,fastexcel,java,0287fd90d6ad17f58369a30d3a025f6d30454fe7,6abfa519bc257dcf27baa2a4aaaf68ed3bdce89c,735.19,734.25,-0.0012785810470763402,1.0,-0.0044444444444444444,0,0
4,2,6,2,1,11,0,0,0,0,0,fastexcel,java,6abfa519bc257dcf27baa2a4aaaf68ed3bdce89c,6138d4a2aaeabd78edb1939f3aca77a71153ec46,734.25,740.19,0.008089887640449513,0.1523865017147963,-0.3111111111111111,0,0
1,1,2,1,1,19,0,0,0,0,1,fastexcel,java,6138d4a2aaeabd78edb1939f3aca77a71153ec46,cb5ef5c4a5cd3ab80f57ad741f74f0ac93fb83de,740.19,740.05,-0.0001891406260556074,0.6186695570822622,0.1111111111111111,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,cb5ef5c4a5cd3ab80f57ad741f74f0ac93fb83de,cbc120f45587f2ca034b7f844742016317c9df7f,740.05,738.92,-0.0015269238564961766,0.506914933812496,0.14666666666666667,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,cbc120f45587f2ca034b7f844742016317c9df7f,173f3a0f52ac1c33faec3e8be721ae84e45c6026,738.92,737.5,-0.0019217235966003886,0.8682259903524354,0.04,0,0
29,5,34,4,5,94,0,0,0,0,0,fastexcel,java,173f3a0f52ac1c33faec3e8be721ae84e45c6026,bd692de6142bb48c1a362be11b35033761d4318a,737.5,747.42,0.013450847457627063,0.0007802051762911044,-0.7244444444444444,0,0
4,4,8,2,3,124,0,0,0,0,0,fastexcel,java,bd692de6142bb48c1a362be11b35033761d4318a,1d4b0c4b6817d9db90d77d7fd93f88d32312c87e,747.42,744.87,-0.003411736373123484,0.43064798984807773,0.17333333333333334,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,1d4b0c4b6817d9db90d77d7fd93f88d32312c87e,447e57ed80d2f48ce59d4f7a623c9cb0ba070739,744.87,743.61,-0.00169157034113334,0.9009714934164412,0.03111111111111111,0,0
1,1,2,1,1,10,0,0,0,0,0,fastexcel,java,447e57ed80d2f48ce59d4f7a623c9cb0ba070739,eb0b4268c3cf22faf94f3333bc728f8d6535ea1c,743.61,746.27,0.003577143932975576,0.506914933812496,-0.14666666666666667,0,0
3,3,6,2,2,63,0,0,0,0,0,fastexcel,java,eb0b4268c3cf22faf94f3333bc728f8d6535ea1c,42dfc5c2d60f8914620866bcd21d8a323ddec63e,746.27,746.87,0.0008039985528026355,0.5897385933186072,0.12,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,42dfc5c2d60f8914620866bcd21d8a323ddec63e,e0788e0c5e77d07ca23fb554d547ec19d5797989,746.87,748.93,0.0027581774606021737,0.21337370709311831,-0.27111111111111114,0,0
57,4,61,5,1,10,0,0,0,0,0,fastexcel,java,e0788e0c5e77d07ca23fb554d547ec19d5797989,55501ae5718dd56600b9aedd270b0383008e3dfa,748.93,753.02,0.00546112453767379,0.5338294217441396,-0.13777777777777778,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,55501ae5718dd56600b9aedd270b0383008e3dfa,9ddaf22e97848d3accc23bfd50e3dc95d9d642de,753.02,753.52,0.0006639929882340443,0.3614963660708982,-0.2,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,9ddaf22e97848d3accc23bfd50e3dc95d9d642de,1000c7004a1b741d988867b13d94c67a9eb341f1,753.52,752.73,-0.0010484127826732715,0.7715511878155722,0.06666666666666667,0,0
10,46,56,9,1,17,0,0,0,0,0,fastexcel,java,1000c7004a1b741d988867b13d94c67a9eb341f1,03cec75dd7aa5b127780162eca77fde0dab65548,752.73,749.27,-0.004596601703133974,0.6482039260122094,0.10222222222222223,0,0
1,1,2,1,3,169,0,0,0,0,0,fastexcel,java,03cec75dd7aa5b127780162eca77fde0dab65548,0a042782f4b6cbae0e1b0959a89be9a5e0a2b0f3,749.27,752.32,0.0040706287453121945,0.5614474146848649,-0.1288888888888889,0,0
139,73,212,12,1,22,0,0,0,0,0,fastexcel,java,0a042782f4b6cbae0e1b0959a89be9a5e0a2b0f3,97ed6b11d2078be51a650db72178a9ab805976df,752.32,766.7,0.01911420672054444,0.00026216888813650863,-0.7866666666666666,0,0
57,23,80,3,1,35,0,0,0,0,0,fastexcel,java,97ed6b11d2078be51a650db72178a9ab805976df,b8d1140ed6b495509dbbe8f76e6fd03b4ab90c38,766.7,715.18,-0.0671970783878963,3.3918213908250945e-06,1.0,0,0
18,5,23,3,1,43,0,0,0,0,0,fastexcel,java,b8d1140ed6b495509dbbe8f76e6fd03b4ab90c38,d5fa0c69e821c1bb3e38844e491290b0c93d5858,715.18,711.32,-0.005397242652199307,0.1985058531538877,0.28,0,0
1,1,2,1,1,49,0,1,0,0,0,fastexcel,java,d5fa0c69e821c1bb3e38844e491290b0c93d5858,df2b9850c610be7b7247d28ee9f967f4cdac0e36,711.32,757.26,0.06458415340493721,3.3918213908250945e-06,-1.0,0,0
13,0,13,1,1,19,0,0,1,0,0,fastexcel,java,df2b9850c610be7b7247d28ee9f967f4cdac0e36,fbc9d72281fa1448815ef0ed27d801a00861590a,757.26,762.55,0.006985711644613427,0.13538211004560674,-0.3244444444444444,0,0
1,1,2,1,1,41,0,0,1,0,0,fastexcel,java,fbc9d72281fa1448815ef0ed27d801a00861590a,52dd186d1042d8256ad642a10c17672c5e7c1fca,762.55,763.11,0.0007343780735690239,0.38373262766250305,-0.19111111111111112,0,0
69,139,208,11,1,34,0,0,0,0,0,fastexcel,java,52dd186d1042d8256ad642a10c17672c5e7c1fca,23610531ffb4adb81860a6091701148a06f1f863,763.11,759.5,-0.004730641716135306,0.004794758682161994,0.6088888888888889,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,23610531ffb4adb81860a6091701148a06f1f863,701c090107cb94a6d3aa14c1e486cd96a93d234d,759.5,759.54,5.266622778138726e-05,0.7400217511938185,0.07555555555555556,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,701c090107cb94a6d3aa14c1e486cd96a93d234d,9d4a7142c0b700b8ecc5e7467398f75a5968790d,759.54,763.78,0.005582326144771848,0.020191414969204246,-0.5022222222222222,0,0
8,8,16,8,1,40,0,1,0,0,0,fastexcel,java,9d4a7142c0b700b8ecc5e7467398f75a5968790d,61c2ab93e5ab11cebbfad98c5489d6ccdeca6fc9,763.78,764.77,0.001296184765246549,0.8682259903524354,-0.04,0,0
1,1,2,1,3,169,0,0,0,0,0,fastexcel,java,61c2ab93e5ab11cebbfad98c5489d6ccdeca6fc9,6b6ce9803bce8c2e29f45adf3f556be09da8a83a,764.77,757.64,-0.009323064450749893,0.03101661143801677,0.4666666666666667,0,0
3,15,18,2,1,42,0,0,0,0,0,fastexcel,java,6b6ce9803bce8c2e29f45adf3f556be09da8a83a,1a78f350f9646a9d53202e588c62c103073b61f2,757.64,762.61,0.0065598437252521345,0.020191414969204246,-0.5022222222222222,0,0
3,3,6,1,1,15,0,1,0,0,0,fastexcel,java,1a78f350f9646a9d53202e588c62c103073b61f2,35967be40c421db0ed1940c01ced60b002e5c5db,762.61,763.77,0.0015210920391811912,0.5614474146848649,-0.1288888888888889,0,0
23,7,30,4,1,29,0,0,0,0,0,fastexcel,java,35967be40c421db0ed1940c01ced60b002e5c5db,1b6edd231234e50a6201f9c9f2c3f8eb0c7c04e7,763.77,2244.29,1.9384369640074892,3.3918213908250945e-06,-1.0,1,1
1,1,2,3,2,59,0,0,0,0,0,fastexcel,java,1b6edd231234e50a6201f9c9f2c3f8eb0c7c04e7,50ef57b392b2bbd009c12c9ccbed40d00c7477b5,2244.29,756.05,-0.6631228584541213,3.3918213908250945e-06,1.0,0,0
4,2,6,1,5,167,0,1,0,0,0,fastexcel,java,50ef57b392b2bbd009c12c9ccbed40d00c7477b5,5ed3d8cd04ecf7974ad8b00844c70ca24124e140,756.05,754.74,-0.0017326896369287024,0.8034625743147712,-0.057777777777777775,0,0
7,2,9,2,2,27,0,0,0,0,0,fastexcel,java,5ed3d8cd04ecf7974ad8b00844c70ca24124e140,be781d4b030b84b3059de23d6c2208eec75c89a4,754.74,757.64,0.0038423828073243464,0.5897385933186072,-0.12,0,0
8,0,8,1,1,10,0,0,0,0,0,fastexcel,java,be781d4b030b84b3059de23d6c2208eec75c89a4,7749e0e1e4cfe7d57163a50dec675be98d1b46ef,757.64,757.51,-0.00017158544955387184,0.6783024655972324,-0.09333333333333334,0,0
0,0,0,0,1,43,0,0,0,0,0,fastexcel,java,7749e0e1e4cfe7d57163a50dec675be98d1b46ef,bfcc8df74c23dd96f30eaef3a5d3ee4a57dab08e,757.51,753.11,-0.005808504178162635,0.042110616791807005,0.44,0,0
4,4,8,1,1,21,0,0,0,0,1,fastexcel,java,bfcc8df74c23dd96f30eaef3a5d3ee4a57dab08e,9fc4f07f03fe149b7fd7cf8cf16f78d0e5cb3f97,753.11,758.82,0.007581893747261405,0.021318887016998078,-0.49777777777777776,0,0
0,0,0,0,1,42,0,0,0,0,0,fastexcel,java,9fc4f07f03fe149b7fd7cf8cf16f78d0e5cb3f97,02ef578633bd0e211cf8a21d494d357609111780,758.82,758.53,-0.000382172320181436,1.0,0.0044444444444444444,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,02ef578633bd0e211cf8a21d494d357609111780,a701d4a36725feca20ff1d35e4c1ad8336d7b43f,758.53,759.51,0.0012919726312736717,0.9009714934164412,-0.03111111111111111,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,a701d4a36725feca20ff1d35e4c1ad8336d7b43f,8df18c794e628291ae5419804e089984fd8ba137,759.51,765.92,0.008439651880817854,0.01806662299891238,-0.5111111111111111,0,0
35,4,39,3,1,10,0,0,0,0,0,fastexcel,java,8df18c794e628291ae5419804e089984fd8ba137,5fc1f636a1518194ad3faef5e0ef84ccf6e56c96,765.92,761.6,-0.005640275746814206,0.2997583700887151,0.22666666666666666,0,0
0,0,0,0,1,43,0,0,0,0,0,fastexcel,java,5fc1f636a1518194ad3faef5e0ef84ccf6e56c96,94848f60c5b8bb5d9825ade4d8952c8b5988e355,761.6,762.45,0.0011160714285714584,0.8034625743147712,0.057777777777777775,0,0
2,2,4,1,1,46,0,0,0,0,0,fastexcel,java,94848f60c5b8bb5d9825ade4d8952c8b5988e355,a98a23204f16e81f84aa7706f43f1b63ebd19778,762.45,759.12,-0.004367499508164523,0.08901797772326324,0.3688888888888889,0,0
2,2,4,1,1,62,0,0,0,0,0,fastexcel,java,a98a23204f16e81f84aa7706f43f1b63ebd19778,24830db6aaca1e71e6bf632e2cb82be5eeb042cc,759.12,766.63,0.009893034039414047,0.0032301435955866646,-0.6355555555555555,0,0
64,24,88,5,1,10,0,0,0,0,0,fastexcel,java,24830db6aaca1e71e6bf632e2cb82be5eeb042cc,3963acab31ff4721d01464477a7c51ec53490a32,766.63,768.7,0.002700129136610947,0.08149464839345506,-0.37777777777777777,0,0
2,2,4,2,1,41,0,1,0,0,0,fastexcel,java,3963acab31ff4721d01464477a7c51ec53490a32,19539feb76bd1fc63b17379f84174525f0afae7a,768.7,767.26,-0.0018732925718746643,0.38373262766250305,0.19111111111111112,0,0
1,1,2,1,1,20,0,1,0,0,0,fastexcel,java,19539feb76bd1fc63b17379f84174525f0afae7a,b5aec20dcad4ab5eed3b89f28ecded24ad85e112,767.26,769.42,0.002815212574616125,0.7715511878155722,-0.06666666666666667,0,0
12,3,15,1,1,21,0,1,0,0,0,fastexcel,java,b5aec20dcad4ab5eed3b89f28ecded24ad85e112,29c417f5f283b05792a73c62731984c791a5f2da,769.42,767.65,-0.002300434093213046,0.7715511878155722,0.06666666666666667,0,0
0,9,9,1,1,21,0,0,0,0,0,fastexcel,java,29c417f5f283b05792a73c62731984c791a5f2da,0678f8be79c65d26fe98449427a4e81189870e0a,767.65,766.05,-0.0020842832019800986,0.6186695570822622,0.1111111111111111,0,0
0,0,0,0,1,41,0,0,0,0,0,fastexcel,java,0678f8be79c65d26fe98449427a4e81189870e0a,7189556a631ee1072efc12b6d150d19ef6858f82,766.05,769.14,0.004033679263755671,0.0744956919139866,-0.38666666666666666,0,0
4904,996,5900,103,135,5986,1,1,1,1,1,fastexcel,java,7189556a631ee1072efc12b6d150d19ef6858f82,b9785779ee140ab295a03188f95ef4b6a0236a9e,769.14,1385.08,0.8008164963465688,3.3918213908250945e-06,-1.0,1,1
0,0,0,0,1,43,0,0,0,0,0,fastexcel,java,b9785779ee140ab295a03188f95ef4b6a0236a9e,65d44b2b675dbaa4dc06965cf892a04d6d7c187c,1385.08,1388.93,0.002779622837670125,0.2901428023540349,-0.2311111111111111,0,0
108,5,113,1,1,18,0,0,0,0,0,fastexcel,java,65d44b2b675dbaa4dc06965cf892a04d6d7c187c,4b32dc4d8de5eaa384a868d871fa7e93949980dd,1388.93,1413.88,0.017963468281338903,0.0007802051762911044,-0.7244444444444444,0,0
0,0,0,0,1,44,0,0,0,0,0,fastexcel,java,4b32dc4d8de5eaa384a868d871fa7e93949980dd,9cf1f4203c35eae4c49338e2cb99d384afbdf142,1413.88,1390.2,-0.01674823888873176,0.00038998587210933963,0.7644444444444445,0,0
3,6,9,1,1,17,0,0,0,0,0,fastexcel,java,9cf1f4203c35eae4c49338e2cb99d384afbdf142,085de1a1d49ec10dd4c7bafb7a62c289617e41a3,1390.2,1401.47,0.008106747230614287,0.0744956919139866,-0.38666666666666666,0,0
59,1,60,1,1,25,0,0,0,0,0,fastexcel,java,085de1a1d49ec10dd4c7bafb7a62c289617e41a3,8a7fd995dd1fe03c4a6f6bd15b06472bae694b18,1401.47,1408.09,0.004723611636353179,0.3614963660708982,-0.2,0,0
59,41,100,1,1,71,0,0,0,0,0,fastexcel,java,8a7fd995dd1fe03c4a6f6bd15b06472bae694b18,2f557edf24965be3f603b55fcf0d418e0c2e7084,1408.09,1412.2,0.0029188475168491555,0.5897385933186072,-0.12,0,0
4,4,8,1,1,34,0,1,0,0,0,fastexcel,java,2f557edf24965be3f603b55fcf0d418e0c2e7084,6651866b942ebf0d7efaff639de366f64a48be19,1412.2,1380.12,-0.02271632913185112,0.0002228932910846752,0.7955555555555556,0,0
15,4,19,1,1,17,0,1,0,0,0,fastexcel,java,6651866b942ebf0d7efaff639de366f64a48be19,aab2ebafb767125e6be5a9aa56a1275100edbe70,1380.12,1387.02,0.004999565255195267,0.24548500120312422,-0.25333333333333335,0,0
123,28,151,7,1,233,0,0,0,0,0,fastexcel,java,aab2ebafb767125e6be5a9aa56a1275100edbe70,cc71f5fad9bd99076786737ec52535b0841db05d,1387.02,1389.26,0.0016149731078138809,0.3400858902842717,-0.2088888888888889,0,0
73,2,75,1,1,69,0,0,0,0,0,fastexcel,java,cc71f5fad9bd99076786737ec52535b0841db05d,5793d4da8e93b3ac367f33ff561f76df2d8a4f82,1389.26,1392.35,0.002224205692238975,0.442775365379404,-0.1688888888888889,0,0
34,8,42,1,1,88,0,0,0,0,0,fastexcel,java,5793d4da8e93b3ac367f33ff561f76df2d8a4f82,de58846acb3b764ff9392360a5d6833157331965,1392.35,1403.2,0.007792580888426141,0.0420877510078487,-0.44,0,0
148,1,149,2,1,38,0,0,0,0,0,fastexcel,java,de58846acb3b764ff9392360a5d6833157331965,bf2ae1fc7038ece6dea72d832647e13e9aa12ecb,1403.2,1388.14,-0.010732611174458341,0.020191414969204246,0.5022222222222222,0,0
0,0,0,0,2,88,0,0,0,0,0,fastexcel,java,bf2ae1fc7038ece6dea72d832647e13e9aa12ecb,d603d51e4164c18746888191a1fea59a72ca0254,1388.14,1406.76,0.0134136326307144,0.0003609347195741741,-0.7688888888888888,0,0
2,2,4,1,1,17,0,0,0,0,1,fastexcel,java,d603d51e4164c18746888191a1fea59a72ca0254,64285981589f8fc68b2d472545316bc49ad3ce83,1406.76,1334.95,-0.05104637606983419,3.3918213908250945e-06,1.0,0,0
0,0,0,0,1,45,0,0,0,0,1,fastexcel,java,64285981589f8fc68b2d472545316bc49ad3ce83,8ddeffba48bf84c2e68dc1ad8cce4edb51c2fee1,1334.95,1346.97,0.009004082549908223,0.05639236422683157,-0.41333333333333333,0,0
38,5,43,1,1,32,0,0,0,0,0,fastexcel,java,8ddeffba48bf84c2e68dc1ad8cce4edb51c2fee1,e220720a0999ca0706ee0bd86d2626cec442589b,1346.97,149.84,-0.8887577303132216,3.3918213908250945e-06,1.0,0,0
5,5,10,1,1,77,0,0,0,0,0,fastexcel,java,e220720a0999ca0706ee0bd86d2626cec442589b,e41c4d9beb1bb3f207bfa37db5441268fc265c25,149.84,1338.48,7.932728243459691,3.3918213908250945e-06,-1.0,1,1
0,0,0,0,1,54,0,0,0,0,0,fastexcel,java,e41c4d9beb1bb3f207bfa37db5441268fc265c25,5ded9e35fe8baeaf25acfde18c966086b62e13ef,1338.48,1341.73,0.002428127428127428,0.8357050269952793,0.04888888888888889,0,0
1,1,2,1,1,11,0,0,0,0,0,fastexcel,java,5ded9e35fe8baeaf25acfde18c966086b62e13ef,614ed1846b0d21c1b5d72dc8b87a154bdf0ce420,1341.73,1340.6,-0.000842196268996079,0.8682259903524354,-0.04,0,0
0,0,0,0,1,58,0,0,0,0,0,fastexcel,java,614ed1846b0d21c1b5d72dc8b87a154bdf0ce420,74b00bd2165d73b917b7bde159f54cd1d4cd90a9,1340.6,1337.21,-0.0025287184842606837,0.48073111045562256,0.15555555555555556,0,0
35,0,35,1,4,98,0,0,0,0,0,fastexcel,java,74b00bd2165d73b917b7bde159f54cd1d4cd90a9,a76531f7e7a94c9848727e2252315a91702d7bbf,1337.21,1342.38,0.00386625885238674,0.9669147771731937,0.013333333333333334,0,0
5,1,6,1,2,78,0,0,0,0,0,fastexcel,java,a76531f7e7a94c9848727e2252315a91702d7bbf,4ae9b4c59d930c860bd8f4d54af64ab7c442b888,1342.38,1337.39,-0.0037172782669586918,0.43064798984807773,0.17333333333333334,0,0
98,45,143,3,1,69,0,0,0,0,0,fastexcel,java,4ae9b4c59d930c860bd8f4d54af64ab7c442b888,36a3d11e8d0c3b7f880ff69bb8d12729cd4cf2d5,1337.39,1340.72,0.0024899244049977395,0.4553018964198552,-0.16444444444444445,0,0
5,6,11,1,1,14,0,0,0,0,0,fastexcel,java,36a3d11e8d0c3b7f880ff69bb8d12729cd4cf2d5,9c6b9d84250f450e41dc0e5423826a6327b16c68,1340.72,1341.51,0.0005892356345843753,0.6482039260122094,-0.10222222222222223,0,0
50,101,151,3,2,107,0,0,1,0,0,fastexcel,java,9c6b9d84250f450e41dc0e5423826a6327b16c68,e45be6af2a3a11133d94cb073de49a87ab67d839,1341.51,1334.71,-0.005068914879501424,0.22902896662469463,0.26222222222222225,0,0
105,13,118,4,5,207,0,1,0,0,0,fastexcel,java,e45be6af2a3a11133d94cb073de49a87ab67d839,7ec14a34d391b38f91c1c7f43432b2d534170d91,1334.71,1330.93,-0.0028320758816521734,0.506914933812496,0.14666666666666667,0,0
8,101,109,4,3,123,0,0,0,0,0,fastexcel,java,7ec14a34d391b38f91c1c7f43432b2d534170d91,44bd2e243e1b40604e22e4619ce59cfd3621c86f,1330.93,1333.7,0.002081251455748974,0.15846460599820356,-0.30666666666666664,0,0
